"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
4974,106727,542814,"Education",51,3,17,"Quebec","SUV",7,"1"
4975,60244,396711,"Govt",41,4,9,"Maine","Compact/Hybrid",4,"1"
4976,106358,432836,"Other",44,5,12,"US_Other","LuxurySedan",3,"1"
4977,156198,596946,"Finance",45,3,10,"Maine","SUV",3,"1"
4978,67075,468355,"Services",40,8,12,"Maine","Compact/Hybrid",4,"1"
4979,80742,481843,"Govt",53,6,16,"Vermont","SUV",7,"0"
4980,104076,494455,"Tech",58,5,15,"Maine","",4,"0"
4981,148155,585381,"Other",50,4,19,"Maine","LuxurySedan",4,"1"
4982,101898,397837,"Govt",44,4,16,"New York","Compact/Hybrid",2,"1"
4984,47327,346468,"Services",42,5,13,"Rhode Island","LuxurySedan",2,"0"
4987,90946,373936,"Education",52,8,6,"Maine","Pickup",5,"0"
4990,92889,472955,"Education",45,7,14,"Ontario","Compact/Hybrid",6,"1"
4991,84720,416685,"Services",49,6,8,"Vermont","SUV",5,"1"
4992,77607,406806,"Other",49,4,15,"Maine","Sedan",6,"1"
4993,88069,444293,"Education",41,4,17,"Vermont","",3,"0"
4994,86424,436999,"Services",35,5,10,"Vermont","LuxurySedan",2,"1"
4995,52313,328166,"Govt",45,3,12,"New Hampshire","SUV",6,"1"
4997,48735,397057,"Education",53,5,14,"Ontario","",4,"1"
4998,137479,534506,"Tech",47,6,10,"Maine","Sedan",4,"1"
4999,84519,506805,"Education",35,5,12,"Vermont","LuxurySedan",4,"1"
5000,106716,460194,"Tech",46,3,14,"Maine","LuxurySedan",1,"1"
5001,114626,544490,"Services",39,5,10,"New Hampshire","LuxurySedan",2,"1"
5002,65679,519453,"Govt",46,7,14,"Massachusetts","Sedan",4,"1"
5003,83851,365338,"Finance",36,5,13,"Maine","Sedan",4,"0"
5004,81069,405801,"Services",46,1,23,"Vermont","LuxurySedan",3,"0"
5008,32465,497815,"Services",57,6,16,"Quebec","Pickup",5,"1"
5009,83180,464773,"Services",47,7,10,"Maine","Sedan",5,"1"
5010,86945,478942,"Finance",49,1,49,"Maine","Sedan",5,"0"
5011,121332,566098,"Education",55,7,13,"Maine","LuxurySedan",5,"1"
5013,126326,541934,"Tech",44,8,12,"Maine","Sedan",2,"1"
5014,141176,555405,"Tech",54,5,21,"Maine","Pickup",5,"0"
5015,129580,564769,"Education",53,1,53,"Maine","Compact/Hybrid",5,"1"
5016,134606,542297,"Manufacturing",53,3,13,"Vermont","SUV",4,"1"
5018,86779,418523,"Services",43,4,17,"Massachusetts","SUV",0,"1"
5019,108847,531759,"Services",44,6,10,"Maine","Sedan",2,"1"
5020,56477,418091,"Govt",45,6,18,"Vermont","Sedan",4,"1"
5022,99656,442993,"Govt",53,2,11,"Maine","Sedan",6,"1"
5025,96880,568250,"Govt",43,3,11,"Connecticut","LuxurySedan",3,"0"
5027,81488,372174,"Services",45,4,10,"New York","LuxurySedan",2,"1"
5029,119093,433988,"Finance",45,5,13,"Vermont","Compact/Hybrid",7,"0"
5030,114517,446920,"Finance",45,5,8,"Maine","Pickup",3,"0"
5031,76819,522886,"Govt",46,4,21,"Maine","SUV",6,"0"
5032,144570,443274,"Finance",53,1,53,"Maine","Compact/Hybrid",6,"0"
5033,135429,507057,"Finance",45,4,15,"Maine","Sedan",2,"0"
5035,76294,373324,"Education",39,5,12,"Maine","Sedan",3,"1"
5036,91689,389205,"Finance",43,4,11,"Maine","",3,"1"
5037,97953,419447,"Finance",59,4,22,"Vermont","Compact/Hybrid",6,"0"
5038,73744,391839,"Govt",44,4,7,"Maine","SUV",2,"1"
5039,93190,519413,"Services",53,3,13,"Vermont","LuxurySedan",7,"1"
5041,119148,576125,"Tech",47,6,12,"Maine","Sedan",4,"1"
5043,65289,453219,"Education",37,5,16,"Maine","SUV",4,"1"
5044,107116,356367,"Finance",45,6,11,"Ontario","SUV",3,"0"
5045,98996,482403,"Govt",47,4,13,"Rhode Island","SUV",5,"0"
5048,113388,545419,"Manufacturing",44,1,44,"Maine","SUV",3,"0"
5049,98492,403658,"Tech",45,2,18,"Maine","SUV",7,"1"
5050,131340,465097,"Finance",47,7,8,"Vermont","Pickup",2,"0"
5051,122163,520992,"Tech",44,3,16,"Vermont","Pickup",4,"0"
5052,123707,311968,"Finance",38,3,13,"Vermont","SUV",3,"0"
5054,74538,391919,"Govt",46,1,46,"New Hampshire","SUV",3,"1"
5055,59755,401718,"Govt",45,6,8,"Connecticut","Compact/Hybrid",5,"0"
5056,109731,410871,"Finance",44,5,14,"Rhode Island","SUV",2,"0"
5057,120185,423599,"Finance",44,3,17,"Vermont","",2,"1"
5059,103025,511293,"Services",52,2,15,"US_Other","LuxurySedan",5,"1"
5060,114229,516277,"Govt",36,8,11,"New York","Sedan",2,"1"
5061,109983,372671,"Services",41,8,16,"Maine","Pickup",4,"1"
5062,90725,526645,"Other",46,4,6,"Vermont","LuxurySedan",3,"1"
5063,68956,431030,"Tech",39,3,6,"Maine","LuxurySedan",4,"1"
5064,102711,468980,"Services",39,6,11,"New Hampshire","LuxurySedan",4,"1"
5066,76555,411835,"Education",40,1,40,"New Hampshire","Pickup",4,"1"
5067,99425,514171,"Services",42,1,42,"New York","SUV",0,"1"
5069,81235,499537,"Govt",44,3,19,"New Hampshire","LuxurySedan",1,"0"
5070,84897,457055,"Other",41,3,9,"Rhode Island","LuxurySedan",3,"1"
5072,131326,539984,"Finance",46,7,16,"Maine","Compact/Hybrid",5,"0"
5073,112243,452288,"Tech",48,6,20,"Ontario","Pickup",6,"0"
5075,114131,531974,"Education",38,4,17,"Maine","SUV",3,"0"
5076,115826,555784,"Tech",46,4,12,"US_Other","LuxurySedan",5,"1"
5077,83117,576277,"Govt",50,5,15,"Maine","Compact/Hybrid",5,"1"
5078,87156,579188,"Education",58,1,58,"Vermont","SUV",5,"0"
5079,133478,530781,"Tech",41,2,12,"Maine","LuxurySedan",4,"1"
5080,122521,530545,"Finance",51,6,16,"Maine","Sedan",5,"0"
5081,74284,399572,"Govt",47,1,47,"Maine","SUV",3,"0"
5083,153863,582327,"Finance",47,5,13,"Massachusetts","Sedan",2,"1"
5086,124354,521912,"Finance",49,3,10,"Maine","SUV",4,"1"
5087,93386,509459,"Tech",51,4,17,"Maine","Pickup",4,"1"
5089,71422,488609,"Education",47,5,15,"Maine","LuxurySedan",5,"1"
5090,111548,506888,"Manufacturing",49,6,9,"Maine","LuxurySedan",5,"1"
5092,118938,495889,"Finance",41,4,14,"Maine","SUV",4,"0"
5094,96168,430197,"Finance",44,3,20,"New York","SUV",4,"0"
5096,104483,278410,"Tech",43,4,11,"Vermont","SUV",3,"0"
5097,78163,392595,"Services",51,1,51,"Maine","Compact/Hybrid",6,"1"
5098,112561,392646,"Finance",47,5,10,"Ontario","Sedan",3,"0"
5099,89546,397878,"Education",46,4,16,"Maine","Pickup",2,"1"
5100,147119,549410,"Tech",46,5,17,"New York","Compact/Hybrid",4,"0"
5101,117396,508172,"Manufacturing",44,3,14,"New Hampshire","LuxurySedan",0,"0"
5105,112113,489518,"Govt",42,4,5,"US_Other","",4,"1"
5106,57808,418470,"Govt",45,4,9,"Maine","LuxurySedan",4,"1"
5107,100691,514885,"Services",46,4,15,"Vermont","SUV",3,"1"
5108,145457,435242,"Finance",51,7,8,"Vermont","Pickup",5,"0"
5109,122373,496392,"Finance",45,7,12,"Maine","SUV",3,"0"
5110,83037,357155,"Tech",42,5,18,"Quebec","SUV",4,"0"
5111,80691,554807,"Services",47,3,13,"New York","SUV",3,"1"
5112,63348,431857,"Services",45,3,16,"Ontario","LuxurySedan",2,"1"
5113,73159,422953,"Govt",48,6,18,"Vermont","Sedan",4,"0"
5114,42299,334209,"Services",38,5,13,"Vermont","LuxurySedan",2,"0"
5115,48618,512939,"Education",45,7,17,"US_Other","Compact/Hybrid",3,"1"
5117,96943,520413,"Education",49,5,13,"Massachusetts","Compact/Hybrid",7,"1"
5118,75396,428973,"Govt",49,3,16,"Ontario","SUV",7,"1"
5119,76131,420929,"Govt",44,5,16,"Maine","Sedan",4,"1"
5120,39029,340350,"Services",47,2,21,"Rhode Island","LuxurySedan",5,"1"
5122,84591,490957,"Services",45,5,17,"Maine","SUV",4,"1"
5123,116810,525098,"Education",43,8,13,"Maine","SUV",2,"0"
5124,90089,392876,"Finance",47,5,1,"Ontario","LuxurySedan",2,"1"
5125,95968,475732,"Govt",45,5,10,"New York","SUV",5,"1"
5126,73738,445017,"Govt",51,5,9,"New Hampshire","Pickup",5,"1"
5127,78381,366260,"Tech",40,5,12,"Ontario","Sedan",2,"1"
5128,124614,518905,"Education",54,2,16,"New Hampshire","SUV",4,"1"
5129,129295,477329,"Finance",44,7,15,"New York","Compact/Hybrid",2,"1"
5130,155742,563184,"Tech",44,5,13,"Ontario","SUV",3,"1"
5131,112955,391600,"Finance",50,7,17,"Maine","SUV",4,"0"
5132,70089,408063,"Services",37,6,7,"Maine","LuxurySedan",1,"1"
5133,112313,520542,"Finance",37,1,37,"Maine","Pickup",3,"1"
5137,114574,486834,"Govt",47,6,16,"Maine","SUV",8,"0"
5138,98422,522223,"Education",45,5,17,"New Hampshire","SUV",4,"1"
5139,107653,552213,"Govt",49,3,11,"New York","SUV",5,"1"
5140,105628,469837,"Education",41,7,14,"New Hampshire","Sedan",4,"1"
5142,102441,542403,"Govt",37,5,17,"New Hampshire","SUV",3,"1"
5143,78898,419065,"Govt",39,7,10,"New Hampshire","",2,"1"
5144,28961,343125,"Education",47,1,47,"Maine","LuxurySedan",4,"1"
5145,17840,305601,"Govt",38,5,14,"Massachusetts","LuxurySedan",0,"1"
5146,85023,467518,"Education",43,3,14,"Maine","Sedan",4,"1"
5147,91998,325961,"Finance",41,5,13,"Maine","",4,"0"
5148,116892,446433,"Finance",47,3,15,"New York","Pickup",7,"1"
5149,118398,533374,"Services",52,6,13,"Maine","SUV",5,"1"
5151,100092,516657,"Govt",46,3,16,"Maine","Compact/Hybrid",3,"0"
5152,125444,539284,"Tech",43,5,10,"Maine","SUV",3,"1"
5153,82847,431604,"Services",51,2,14,"New Hampshire","Compact/Hybrid",5,"0"
5154,116376,531364,"Services",44,6,11,"Maine","Sedan",4,"1"
5155,91463,423529,"Education",44,7,16,"Maine","SUV",4,"0"
5156,139613,514859,"Services",44,6,11,"Maine","Compact/Hybrid",4,"1"
5160,100336,457727,"Tech",50,5,19,"Maine","Sedan",5,"0"
5161,65646,425404,"Services",41,3,13,"New Hampshire","Compact/Hybrid",2,"0"
5164,135265,515913,"Tech",55,4,21,"Maine","Pickup",5,"0"
5165,103433,489490,"Finance",46,2,14,"Ontario","Pickup",2,"0"
5166,125431,520185,"Finance",45,3,10,"Massachusetts","LuxurySedan",5,"0"
5167,85921,446190,"Services",33,1,33,"Maine","SUV",4,"1"
5168,84782,418413,"Finance",45,4,11,"Maine","LuxurySedan",6,"1"
5169,103667,499886,"Tech",42,8,11,"Maine","Sedan",1,"1"
5170,58251,418144,"Education",46,2,18,"Vermont","Sedan",4,"1"
5171,96134,446924,"Services",47,6,13,"Maine","Sedan",6,"1"
5172,86433,326980,"Finance",50,3,13,"Maine","LuxurySedan",5,"1"
5173,134937,426798,"Finance",43,2,16,"Maine","SUV",4,"0"
5174,92922,497289,"Govt",42,6,11,"Maine","Sedan",4,"0"
5175,90676,477702,"Education",45,8,15,"New Hampshire","SUV",2,"1"
5176,65588,460627,"Govt",44,2,16,"Connecticut","Compact/Hybrid",3,"0"
5177,62481,341154,"Education",53,2,14,"New Hampshire","LuxurySedan",6,"0"
5180,94344,499567,"Govt",46,3,17,"Ontario","",5,"1"
5181,91490,364769,"Finance",47,6,14,"New York","SUV",2,"0"
5182,110877,482382,"Other",51,1,51,"US_Other","LuxurySedan",5,"0"
5183,59954,361642,"Education",41,6,18,"Quebec","Sedan",3,"0"
5184,100321,557075,"Govt",50,4,8,"Maine","SUV",5,"0"
5189,55784,382393,"Govt",46,3,18,"Ontario","",7,"0"
5190,137212,422791,"Tech",43,4,15,"Maine","LuxurySedan",3,"1"
5191,77519,357466,"Other",50,5,17,"Rhode Island","SUV",6,"0"
5192,104688,430443,"Finance",40,6,11,"Maine","Compact/Hybrid",4,"0"
5193,30214,393405,"Govt",42,4,19,"Maine","SUV",3,"0"
5195,129283,472443,"Finance",39,6,9,"New Hampshire","Compact/Hybrid",4,"1"
5196,91509,500569,"Finance",47,6,10,"Maine","LuxurySedan",1,"1"
5197,92856,428345,"Finance",41,6,4,"Maine","LuxurySedan",3,"1"
5198,138753,462955,"Finance",39,3,20,"Rhode Island","SUV",1,"0"
5199,63462,282090,"Finance",48,6,10,"Maine","Pickup",4,"1"
5200,84212,488195,"Education",41,4,19,"Maine","Sedan",4,"1"
5201,73364,498230,"Services",51,1,51,"New Hampshire","Sedan",4,"1"
5202,93626,372789,"Finance",39,7,10,"Maine","SUV",4,"1"
5204,70136,484461,"Education",52,2,18,"US_Other","LuxurySedan",6,"1"
5205,91285,519335,"Education",47,7,13,"New Hampshire","SUV",5,"1"
5206,38995,406290,"Govt",45,2,17,"New York","LuxurySedan",1,"0"
5207,68224,463757,"Education",45,5,19,"New York","Sedan",7,"1"
5208,135665,664740,"Finance",46,4,9,"Connecticut","LuxurySedan",3,"1"
5209,104443,602102,"Govt",44,5,15,"Massachusetts","SUV",1,"1"
5211,87200,406509,"Tech",46,6,9,"Maine","Sedan",3,"0"
5214,146069,595835,"Tech",42,5,17,"Quebec","SUV",3,"0"
5217,77484,436620,"Education",43,8,17,"Ontario","Pickup",3,"0"
5218,146625,551065,"Tech",35,2,12,"Maine","SUV",4,"0"
5219,80662,398476,"Services",38,1,38,"Vermont","LuxurySedan",2,"1"
5221,98885,517244,"Education",54,3,13,"Maine","LuxurySedan",6,"0"
5222,60566,376737,"Education",36,5,14,"New Hampshire","LuxurySedan",3,"1"
5223,89754,637119,"Tech",44,6,12,"Quebec","LuxurySedan",4,"1"
5225,99215,553582,"Services",48,5,11,"Vermont","SUV",4,"1"
5227,70301,472849,"Services",40,2,15,"Vermont","SUV",4,"1"
5229,81904,401307,"Govt",47,5,12,"Maine","Compact/Hybrid",5,"0"
5232,101689,393055,"Finance",43,4,10,"Quebec","SUV",4,"0"
5236,109090,526815,"Services",52,5,16,"New Hampshire","LuxurySedan",5,"1"
5237,80557,476560,"Education",55,8,13,"Maine","LuxurySedan",4,"1"
5240,92999,529338,"Govt",51,5,17,"Vermont","SUV",4,"0"
5241,73269,464314,"Manufacturing",51,9,20,"New Hampshire","Pickup",4,"1"
5245,152525,507035,"Tech",51,5,12,"Quebec","Sedan",7,"1"
5246,89744,397323,"Finance",40,5,15,"Ontario","SUV",4,"0"
5247,68798,410091,"Govt",50,3,19,"Maine","SUV",4,"0"
5249,63699,417265,"Education",48,4,12,"Maine","LuxurySedan",7,"1"
5252,76801,469889,"Services",41,5,14,"Maine","Sedan",2,"1"
5254,65235,426460,"Services",41,5,18,"Maine","SUV",4,"1"
5255,78262,340025,"Finance",44,5,9,"Maine","Pickup",3,"0"
5256,73926,428939,"Govt",47,7,12,"Maine","SUV",2,"1"
5257,57981,453984,"Services",42,3,16,"Rhode Island","",4,"1"
5259,84815,512046,"Manufacturing",46,3,12,"Rhode Island","Pickup",3,"1"
5260,118455,558288,"Education",49,2,18,"Maine","SUV",6,"1"
5261,110132,456312,"Finance",45,3,10,"Maine","LuxurySedan",7,"0"
5262,63858,358183,"Govt",53,4,19,"Maine","LuxurySedan",4,"1"
5264,126556,507899,"Finance",50,3,10,"Maine","SUV",4,"0"
5265,61425,425484,"Tech",40,5,7,"Maine","LuxurySedan",4,"1"
5266,111678,560822,"Tech",47,3,17,"New York","Sedan",6,"1"
5268,70290,496436,"Govt",39,3,18,"New York","LuxurySedan",3,"1"
5269,139136,424660,"Tech",46,5,13,"Rhode Island","LuxurySedan",5,"0"
5270,94072,500734,"Education",45,6,15,"Rhode Island","SUV",3,"1"
5273,112342,597661,"Services",46,2,14,"Maine","SUV",3,"1"
5274,75941,470630,"Finance",43,5,5,"Quebec","Sedan",3,"1"
5275,85341,313464,"Finance",51,6,18,"Maine","LuxurySedan",6,"0"
5276,125982,439835,"Tech",49,5,7,"Vermont","Pickup",4,"0"
5277,115795,512873,"Finance",49,3,15,"New Hampshire","SUV",5,"0"
5279,44605,394108,"Services",44,6,17,"Quebec","SUV",3,"1"
5281,111075,512184,"Govt",41,7,11,"New Hampshire","Sedan",4,"1"
5282,75711,467256,"Govt",44,4,17,"Vermont","Sedan",4,"1"
5283,134928,468721,"Tech",48,3,11,"Maine","",5,"0"
5284,72961,310845,"Finance",46,4,15,"Rhode Island","LuxurySedan",6,"0"
5285,80558,542638,"Govt",38,5,10,"Maine","SUV",1,"1"
5286,42512,409935,"Govt",55,4,17,"Maine","LuxurySedan",5,"0"
5287,105441,527051,"Govt",46,6,12,"Ontario","Sedan",7,"1"
5289,132168,612880,"Education",40,6,11,"US_Other","Sedan",3,"1"
5290,129822,556164,"Manufacturing",46,8,12,"US_Other","",5,"1"
5295,103809,404297,"Finance",53,6,13,"Maine","Sedan",4,"0"
5296,80412,427447,"Education",44,6,14,"Maine","",2,"1"
5297,110564,563594,"Education",41,4,14,"Maine","Sedan",4,"1"
5298,135618,571072,"Tech",43,4,14,"New York","LuxurySedan",4,"0"
5299,98771,490023,"Tech",39,4,11,"Maine","LuxurySedan",2,"0"
5300,120920,434771,"Services",46,5,13,"Maine","Sedan",4,"1"
5305,93602,401766,"Tech",48,5,11,"New Hampshire","Sedan",5,"1"
5307,50414,448789,"Govt",37,5,18,"Ontario","LuxurySedan",4,"0"
5308,136533,518789,"Finance",44,4,12,"US_Other","SUV",4,"1"
5309,152002,608243,"Finance",46,5,15,"New Hampshire","SUV",4,"0"
5310,86328,422268,"Finance",34,5,12,"US_Other","LuxurySedan",2,"1"
5312,85360,387812,"Finance",45,5,14,"Vermont","Sedan",7,"0"
5313,68063,492475,"Services",46,4,18,"New Hampshire","SUV",5,"1"
5314,143031,520706,"Tech",45,4,13,"Rhode Island","Sedan",5,"0"
5316,101055,505336,"Tech",45,6,8,"Maine","SUV",6,"1"
5317,147364,505116,"Finance",51,7,17,"Maine","LuxurySedan",7,"0"
5318,96441,458847,"Tech",47,5,11,"Rhode Island","Compact/Hybrid",4,"0"
5319,100864,513305,"Services",49,7,14,"Ontario","SUV",4,"1"
5321,79888,497225,"Govt",45,4,14,"Maine","",1,"0"
5322,72633,422221,"Finance",40,3,10,"Maine","LuxurySedan",2,"1"
5324,114752,527783,"Finance",47,5,17,"Maine","LuxurySedan",1,"0"
5325,85382,534771,"Services",46,7,14,"Maine","Compact/Hybrid",4,"1"
5326,87365,428065,"Govt",46,7,12,"New Hampshire","Sedan",1,"1"
5327,78759,406772,"Services",48,4,14,"Massachusetts","",7,"0"
5331,87250,485572,"Manufacturing",47,6,16,"New Hampshire","LuxurySedan",1,"0"
5332,126136,519532,"Finance",46,4,12,"New Hampshire","LuxurySedan",7,"1"
5334,96240,419945,"Tech",45,4,9,"Massachusetts","SUV",6,"1"
5338,110252,388230,"Finance",39,4,15,"Ontario","SUV",3,"1"
5339,56004,433580,"Govt",45,7,11,"Maine","Compact/Hybrid",4,"0"
5340,135684,620495,"Finance",47,7,10,"Maine","Sedan",3,"1"
5341,87284,496234,"Services",54,6,15,"Maine","Sedan",5,"0"
5342,75502,405728,"Tech",39,5,11,"Maine","LuxurySedan",3,"1"
5343,75578,359826,"Finance",43,5,10,"Quebec","Sedan",3,"1"
5344,106893,540819,"Govt",48,5,12,"Ontario","Compact/Hybrid",4,"0"
5345,128850,530938,"Finance",39,8,11,"Maine","LuxurySedan",4,"1"
5347,114835,480427,"Finance",40,6,11,"New Hampshire","Pickup",3,"0"
5348,102144,538265,"Services",38,5,17,"Rhode Island","Sedan",4,"1"
5349,97638,467019,"Services",44,5,18,"Maine","Sedan",3,"0"
5350,88443,421696,"Finance",46,3,14,"Maine","SUV",4,"0"
5351,81198,489080,"Tech",46,5,12,"Ontario","LuxurySedan",1,"0"
5355,68152,464763,"Finance",50,5,10,"Quebec","Sedan",4,"1"
5356,49060,399475,"Services",45,5,26,"Maine","SUV",2,"1"
5358,100734,492912,"Services",57,5,16,"Quebec","SUV",5,"1"
5359,105501,397647,"Tech",45,4,12,"Maine","SUV",3,"0"
5362,82099,467667,"Finance",50,5,6,"Maine","Sedan",9,"1"
5363,43572,401106,"Services",46,6,12,"Maine","LuxurySedan",7,"1"
5364,87720,378597,"Tech",42,7,15,"New York","Compact/Hybrid",2,"1"
5365,124802,431651,"Finance",46,7,13,"Rhode Island","",6,"0"
5367,107754,405933,"Finance",40,4,6,"New York","LuxurySedan",3,"0"
5368,102325,474628,"Manufacturing",44,7,13,"Maine","Sedan",1,"1"
5369,103587,484578,"Education",48,5,14,"Maine","Sedan",5,"1"
5370,108168,472974,"Govt",44,5,15,"Maine","Sedan",2,"1"
5372,63735,431332,"Govt",40,4,15,"Maine","SUV",4,"0"
5373,111962,428324,"Tech",57,3,12,"Maine","SUV",7,"1"
5374,83504,388537,"Education",53,5,17,"Maine","LuxurySedan",5,"1"
5375,86444,465577,"Govt",46,5,5,"Maine","Pickup",3,"1"
5377,96156,496145,"Education",45,6,18,"New York","SUV",2,"1"
5378,136576,554037,"Tech",51,5,5,"Maine","LuxurySedan",4,"0"
5379,36995,331066,"Services",46,4,17,"Maine","SUV",6,"0"
5380,110417,535746,"Govt",44,4,15,"Massachusetts","Pickup",4,"1"
5381,90722,422481,"Other",43,3,11,"Maine","Compact/Hybrid",2,"1"
5382,79978,469123,"Govt",52,4,13,"Vermont","Sedan",4,"0"
5385,79051,361753,"Finance",44,2,9,"Maine","SUV",2,"1"
5386,65194,444657,"Govt",47,5,11,"Maine","LuxurySedan",2,"1"
5387,51007,284743,"Education",44,4,13,"New Hampshire","Sedan",0,"0"
5390,103928,429420,"Finance",58,2,11,"Maine","SUV",6,"1"
5391,113379,502691,"Tech",38,7,11,"Vermont","LuxurySedan",4,"1"
5394,79718,531205,"Education",44,4,12,"US_Other","SUV",3,"1"
5395,118157,488985,"Finance",50,5,14,"Maine","LuxurySedan",4,"0"
5396,81758,402435,"Finance",36,7,11,"US_Other","Sedan",1,"1"
5398,59168,411469,"Govt",43,3,13,"Maine","SUV",3,"1"
5399,91844,440503,"Tech",47,6,21,"Maine","LuxurySedan",4,"0"
5400,118341,410234,"Tech",42,8,9,"Maine","SUV",1,"1"
5402,84278,472239,"Finance",45,5,8,"Rhode Island","SUV",4,"1"
5404,125856,497940,"Finance",54,4,16,"Maine","Sedan",5,"1"
5405,87162,535918,"Govt",49,2,14,"New Hampshire","SUV",5,"1"
5406,63400,395260,"Govt",46,8,9,"Connecticut","SUV",2,"0"
5407,52772,397995,"Tech",45,7,11,"New Hampshire","LuxurySedan",3,"1"
5409,96265,544452,"Services",43,5,18,"Maine","SUV",2,"0"
5412,81132,435626,"Services",40,5,12,"Massachusetts","Compact/Hybrid",1,"0"
5414,37187,345463,"Govt",47,6,14,"New Hampshire","SUV",3,"0"
5415,86371,510584,"Tech",48,6,11,"Massachusetts","SUV",9,"0"
5417,101247,455178,"Tech",46,3,11,"Maine","LuxurySedan",4,"0"
5418,123377,554580,"Tech",50,8,5,"Massachusetts","SUV",7,"0"
5419,68766,416438,"Education",50,3,12,"New York","LuxurySedan",4,"1"
5420,120241,549680,"Tech",46,4,19,"Maine","",7,"1"
5421,79489,421849,"Services",39,4,15,"Vermont","LuxurySedan",4,"1"
5422,97834,543068,"Govt",42,5,9,"Vermont","SUV",4,"0"
5423,80206,485832,"Services",47,2,16,"Connecticut","Sedan",4,"0"
5425,110031,569656,"Tech",41,4,11,"Massachusetts","LuxurySedan",1,"0"
5426,75405,535829,"Govt",43,5,13,"Quebec","Sedan",3,"0"
5428,109014,510304,"Manufacturing",41,1,41,"Maine","SUV",4,"0"
5430,92329,460278,"Services",44,4,12,"Maine","Sedan",3,"1"
5433,81211,481791,"Services",48,2,19,"Vermont","SUV",4,"0"
5435,39988,308870,"Govt",46,3,11,"Maine","SUV",3,"0"
5437,77836,508939,"Education",58,3,15,"Maine","SUV",5,"1"
5438,106438,491783,"Services",46,3,15,"New Hampshire","SUV",5,"1"
5439,115224,446620,"Finance",42,6,11,"Maine","LuxurySedan",2,"1"
5441,51724,488081,"Tech",45,4,6,"Maine","SUV",5,"1"
5443,96300,432744,"Services",44,5,15,"Maine","SUV",2,"0"
5444,86911,495148,"Education",45,5,15,"Maine","SUV",5,"1"
5445,92036,362438,"Tech",46,6,8,"Maine","",3,"1"
5448,82577,477467,"Govt",44,3,13,"Massachusetts","Pickup",3,"0"
5452,93088,434560,"Finance",43,6,12,"New Hampshire","SUV",4,"1"
5456,80721,348183,"Finance",44,3,12,"Maine","Sedan",3,"0"
5458,53890,369156,"Govt",35,1,35,"Maine","LuxurySedan",4,"1"
5460,114017,593134,"Tech",39,5,12,"Vermont","SUV",3,"1"
5461,121415,585663,"Services",45,1,45,"New York","Sedan",2,"0"
5462,60136,428346,"Govt",37,6,17,"New Hampshire","LuxurySedan",4,"0"
5463,55694,386181,"Govt",38,4,10,"Maine","Sedan",4,"1"
5464,78468,449559,"Govt",50,2,15,"Maine","SUV",6,"0"
5466,107147,543226,"Govt",45,7,18,"Maine","SUV",5,"1"
5467,51153,505659,"Govt",51,4,11,"Maine","LuxurySedan",5,"0"
5469,94822,477135,"Education",44,3,8,"Maine","LuxurySedan",2,"1"
5470,112833,537762,"Manufacturing",43,5,10,"Maine","Compact/Hybrid",3,"1"
5471,103122,465141,"Services",47,3,12,"New Hampshire","SUV",4,"1"
5475,131914,502047,"Finance",47,3,5,"Maine","Sedan",2,"0"
5476,92519,547190,"Services",46,5,14,"Ontario","Compact/Hybrid",4,"0"
5477,109736,442351,"Tech",47,3,21,"Massachusetts","Sedan",8,"0"
